//Quantitative values
152	//Makespan
153	//Mission completion time hauler 1
130	//Mission completion time hauler 2
120	//Mission completion time hauler 3
2	//Application execution time (in millisecond)
//Path to the final points
0,[10 ,12],[4 ,3],[2,7]
64,[8 ,8],[2 ,5],[6,3]
65,[8 ,7],[2 ,4],[7,3]
66,[8 ,8],[2 ,3],[7,2]
67,[8 ,9],[3 ,3],[8,2]
68,[8 ,10],[4 ,3],[9,2]
69,[7 ,10],[5 ,3],[9,3]
70,[6 ,10],[6 ,3],[9,4]
71,[5 ,10],[7 ,3],[9,5]
72,[4 ,10],[6 ,3],[9,6]
73,[3 ,10],[5 ,3],[10,6]
74,[2 ,10],[4 ,3],[11,6]
75,[1 ,10],[3 ,3],[12,6]
76,[1 ,9],[2 ,3],[11,6]
77,[1 ,10],[2 ,4],[10,6]
78,[2 ,10],[2 ,5],[9,6]
79,[3 ,10],[2 ,6],[9,7]
80,[4 ,10],[1 ,6],[8,7]
81,[5 ,10],[1 ,7],[9,7]
82,[6 ,10],[1 ,8],[9,6]
83,[7 ,10],[1 ,9],[10,6]
84,[8 ,10],[1 ,10],[11,6]
85,[8 ,9],[2 ,10],[12,6]
86,[8 ,8],[3 ,10],[11,6]
87,[8 ,7],[4 ,10],[10,6]
88,[8 ,8],[5 ,10],[9,6]
89,[8 ,9],[6 ,10],[9,7]
90,[8 ,10],[7 ,10],[8,7]
91,[7 ,10],[8 ,10],[8,8]
92,[6 ,10],[8 ,9],[8,9]
93,[5 ,10],[8 ,8],[8,10]
94,[4 ,10],[8 ,7],[7,10]
95,[4 ,11],[8 ,8],[6,10]
96,[4 ,10],[8 ,9],[5,10]
97,[5 ,10],[8 ,10],[4,10]
98,[5 ,9],[7 ,10],[4,11]
99,[5 ,8],[6 ,10],[4,10]
100,[5 ,7],[5 ,10],[5,10]
101,[5 ,6],[4 ,10],[5,9]
102,[5 ,5],[3 ,10],[5,8]
103,[5 ,4],[2 ,10],[5,7]
104,[5 ,3],[1 ,10],[5,6]
105,[6 ,3],[1 ,9],[5,5]
106,[7 ,3],[1 ,8],[5,4]
107,[6 ,3],[1 ,7],[5,3]
108,[5 ,3],[1 ,6],[6,3]
109,[4 ,3],[2 ,6],[7,3]
110,[3 ,3],[2 ,5],[7,2]
111,[2 ,3],[2 ,4],[8,2]
112,[2 ,4],[2 ,3],[9,2]
113,[2 ,5],[3 ,3],[9,3]
114,[2 ,6],[4 ,3],[9,4]
115,[1 ,6],[5 ,3],[9,5]
116,[1 ,7],[6 ,3],[9,6]
117,[1 ,8],[7 ,3],[10,6]
118,[1 ,9],[6 ,3],[11,6]
119,[1 ,8],[5 ,3],[12,6]
120,[1 ,7],[4 ,3],[12,6]
121,[1 ,6],[3 ,3],[12,6]
122,[2 ,6],[2 ,3],[12,6]
123,[2 ,5],[2 ,4],[12,6]
124,[2 ,4],[2 ,5],[12,6]
125,[2 ,3],[2 ,6],[12,6]
126,[3 ,3],[1 ,6],[12,6]
127,[4 ,3],[1 ,7],[12,6]
128,[5 ,3],[1 ,8],[12,6]
129,[6 ,3],[1 ,9],[12,6]
130,[7 ,3],[1 ,9],[12,6]
131,[6 ,3],[1 ,9],[12,6]
132,[5 ,3],[1 ,9],[12,6]
133,[5 ,4],[1 ,9],[12,6]
134,[5 ,5],[1 ,9],[12,6]
135,[5 ,6],[1 ,9],[12,6]
136,[5 ,7],[1 ,9],[12,6]
137,[5 ,8],[1 ,9],[12,6]
138,[5 ,9],[1 ,9],[12,6]
139,[5 ,10],[1 ,9],[12,6]
140,[4 ,10],[1 ,9],[12,6]
141,[4 ,11],[1 ,9],[12,6]
142,[4 ,10],[1 ,9],[12,6]
143,[5 ,10],[1 ,9],[12,6]
144,[5 ,9],[1 ,9],[12,6]
145,[5 ,8],[1 ,9],[12,6]
146,[5 ,7],[1 ,9],[12,6]
147,[5 ,6],[1 ,9],[12,6]
148,[5 ,5],[1 ,9],[12,6]
149,[5 ,4],[1 ,9],[12,6]
150,[5 ,3],[1 ,9],[12,6]
151,[6 ,3],[1 ,9],[12,6]
152,[7 ,3],[1 ,9],[12,6]
